HLE: ! path: /dev_hdd0/game/
LDR: ! Loading 'D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445/USRDIR/BOOT.BIN'...
LDR: !  
LDR: ! Mount info:
LDR: ! /dev_hdd0/ -> D:\Emulateurs\Rpcs3/dev_hdd0/
LDR: ! /dev_hdd1/ -> D:\Emulateurs\Rpcs3/dev_hdd1/
LDR: ! /dev_flash/ -> D:\Emulateurs\Rpcs3/dev_flash/
LDR: ! /dev_usb000/ -> D:\Emulateurs\Rpcs3/dev_usb000/
LDR: ! /dev_usb/ -> D:\Emulateurs\Rpcs3/dev_usb000/
LDR: ! /app_home/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445/
LDR: ! /dev_bdvd/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//../
LDR: ! /host_root/ -> 
LDR: ! / -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//USRDIR/
LDR: ! /app_home/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//USRDIR/
LDR: ! /dev_flash2/ -> D:\Emulateurs\Rpcs3/dev_flash2/
LDR: ! /app_home/Game/PS3_GAME/USRDIR/ -> D:\Emulateurs\Rpcs3\dev_hdd0\game\NPEB00445//USRDIR/
LDR: !  
MEM: ! Initing memory...
MEM: ! Memory initialized.
LDR: ! Function 'cellAANConnect' hooked (addr=0x6d93f0)
LDR: ! Function 'cellAANDisconnect' hooked (addr=0x6d9488)
LDR: ! Function 'cellAANAddData' hooked (addr=0x6d9520)
LDR: ! Function 'cellSurMixerGetAANHandle' hooked (addr=0x6d966c)
LDR: ! Function 'cellSurMixerSetNotifyCallback' hooked (addr=0x6d96a4)
LDR: ! Function 'cellSurMixerRemoveNotifyCallback' hooked (addr=0x6d9738)
LDR: ! Function 'cellSurMixerSurBusAddData' hooked (addr=0x6d97c8)
LDR: ! Function 'cellSurMixerGetCurrentBlockTag' hooked (addr=0x6d9878)
LDR: ! Function 'cellSurMixerChStripGetAANPortNo' hooked (addr=0x6da0d4)
LDR: ! Function 'cellSurMixerBeep' hooked (addr=0x6da110)
LDR: ! Function 'cellSurMixerChStripSetParameter' hooked (addr=0x6da4ec)
LDR: ! Function 'cellSurMixerPause' hooked (addr=0x6da7a0)
LDR: ! Function 'cellSurMixerGetTimestamp' hooked (addr=0x6dbdb8)
LDR: ! Function 'cellSurMixerSetParameter' hooked (addr=0x6dbe20)
LDR: ! Function 'cellSurMixerStart' hooked (addr=0x6dbef0)
LDR: ! Function 'cellSurMixerFinalize' hooked (addr=0x6dc1f8)
LDR: ! Function 'cellSurMixerCreate' hooked (addr=0x6dcabc)
LDR: S Function group [surmxAAN] successfully hooked
LDR: S Function group [surmixer] successfully hooked
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROPCONF.SFM')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\ICON0.PNG')
HLE: W PPU[1] Thread (CPUThread)[0x00e73058]cellSysutil warning: cellSysutilGetSystemParamInt: CELL_SYSUTIL_SYSTEMPARAM_ID_ENTER_BUTTON_ASSIGN
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP000.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP001.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP002.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP003.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP004.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP005.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP006.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP007.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP008.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP009.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP010.PNG')
HLE: W PPU[140] Thread (TrophyInitThread)[0x00e89004]vfsLocalFile::Create('D:\Emulateurs\Rpcs3\dev_hdd0\home\00000001\trophy\NPWR01307_00\TROP011.PNG')
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [ThreadPool ] (flags=0x1, entry=0xa14310): id = 141
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [ThreadPool ] (flags=0x1, entry=0xa14310): id = 142
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 143
HLE: W PPU[1] Thread (CPUThread)[0x00e73118]cellSysutil warning: cellAudioOutGetSoundAvailability(audioOut=0, type=0, fs=0x4, option=0)
HLE: W PPU[1] Thread (CPUThread)[0x00e73118]cellSysutil warning: cellAudioOutGetSoundAvailability(audioOut=0, type=1, fs=0x4, option=0)
HLE: W PPU[1] Thread (CPUThread)[0x00e73118]cellSysutil warning: cellAudioOutGetSoundAvailability(audioOut=0, type=6, fs=0x4, option=0)
HLE: W PPU[1] Thread (CPUThread)[0x00e73118]cellSysutil warning: cellAudioOutGetSoundAvailability(audioOut=0, type=0, fs=0x4, option=0)
HLE: W PPU[1] Thread (CPUThread)[0x00e73100]cellSysutil warning: cellAudioOutConfigure(audioOut=0, config_addr=0xd000fed8, option_addr=0x0, (!)waitForEvent=0)
HLE: W PPU[1] Thread (CPUThread)[0x00e99010]cellAudio warning: cellAudioInit()
HLE: ! Audio ThreadAudio thread started
HLE: W PPU[1] Thread (CPUThread)[0x00e99064]cellAudio warning: cellAudioPortOpen(audioParam_addr=0xd000fee8, portNum_addr=0x3117e580)
HLE: W PPU[1] Thread (CPUThread)[0x00e99064]cellAudio warning: *** audio port opened(nChannel=8, nBlock=8, attr=0x0, level=1.000000): port = 0
HLE: W PPU[1] Thread (CPUThread)[0x00e99040]cellAudio warning: cellAudioGetPortConfig(portNum=0x0, portConfig_addr=0xd000ff08)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b0dc]cellSpurs error: Unimplemented function: _cellSpursTasksetAttributeInitialize
HLE: E PPU[1] Thread (CPUThread)[0x00e6b0e8]cellSpurs error: Unimplemented function: cellSpursTasksetAttributeSetName
HLE: E PPU[1] Thread (CPUThread)[0x00e6b118]cellSpurs error: Unimplemented function: cellSpursCreateTasksetWithAttribute
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [FMOD BGM status query thread] (flags=0x0, entry=0xa3f450): id = 144
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 145
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 146
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 147
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [] (attribute=0x12): sq_id = 148
HLE: W PPU[1] Thread (CPUThread)[0x00e9904c]cellAudio warning: cellAudioPortStart(portNum=0x0)
HLE: W PPU[1] Thread (CPUThread)[0x00eab160]sysPrxForUser warning: sys_spu_image_import(img=0xd000ff80, src=0x9e9e00, type=0x1)
LDR: W PPU[1] Thread (CPUThread)[0x00eab160]desc = 'PS3_codec_mpeg_init_Release/fmod'
LDR: E PPU[1] Thread (CPUThread)[0x00eab160]ELF32 ERROR: Relocation
HLE: W PPU[1] Thread (CPUThread)[0x00eab13c]sysPrxForUser warning: sys_spu_image_close(img=0xd000ff80)
HLE: W PPU[1] Thread (CPUThread)[0x00eab160]sysPrxForUser warning: sys_spu_image_import(img=0xd000ff80, src=0x9e5c00, type=0x1)
LDR: W PPU[1] Thread (CPUThread)[0x00eab160]desc = 'PS3_codec_mpeg_functions_Release'
LDR: E PPU[1] Thread (CPUThread)[0x00eab160]ELF32 ERROR: Relocation
HLE: W PPU[1] Thread (CPUThread)[0x00eab13c]sysPrxForUser warning: sys_spu_image_close(img=0xd000ff80)
HLE: W PPU[1] Thread (CPUThread)[0x00e6b04c]cellSpurs warning: _cellSpursEventFlagInitialize(spurs_addr=0x0, taskset_addr=0x31180980, eventFlag_addr=0xdf4580, flagClearMode=0, flagDirection=1)
HLE: W PPU[1] Thread (CPUThread)[0x00e6b04c]cellSpurs warning: _cellSpursEventFlagInitialize(spurs_addr=0x0, taskset_addr=0x31180980, eventFlag_addr=0xdf4680, flagClearMode=0, flagDirection=2)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b07c]cellSpurs error: cellSpursEventFlagAttachLv2EventQueue(eventFlag_addr=0xdf4580)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b10c]cellSpurs error: cellSpursCreateTask(taskset_addr=0x31180980, taskID_addr=0x3117e81c, elf_addr_addr=0x9a5a80, context_addr_addr=0x0, context_size=0, lsPattern_addr=0x0, argument_addr=0xd0010088)
HLE: W PPU[1] Thread (CPUThread)[0x00e6b04c]cellSpurs warning: _cellSpursEventFlagInitialize(spurs_addr=0x0, taskset_addr=0x31180980, eventFlag_addr=0xdf4600, flagClearMode=0, flagDirection=1)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b07c]cellSpurs error: cellSpursEventFlagAttachLv2EventQueue(eventFlag_addr=0xdf4600)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b124]cellSpurs error: cellSpursEventFlagSet(eventFlag_addr=0xdf4680, bits=1)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b034]cellSpurs error: cellSpursEventFlagWait(eventFlag_addr=0xdf4580, mask=0xd0010080, mode=1)
HLE: E PPU[1] Thread (CPUThread)[0x00491520]sys_event error: sys_event_queue_destroy(equeue_id=0, mode=0x1)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b010]cellSpurs error: cellSpursEventFlagDetachLv2EventQueue(eventFlag_addr=0xdf4580)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b010]cellSpurs error: cellSpursEventFlagDetachLv2EventQueue(eventFlag_addr=0xdf4600)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b010]cellSpurs error: cellSpursEventFlagDetachLv2EventQueue(eventFlag_addr=0xdf4680)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b010]cellSpurs error: cellSpursEventFlagDetachLv2EventQueue(eventFlag_addr=0xdf4700)
HLE: W PPU[1] Thread (CPUThread)[0x00e99034]cellAudio warning: cellAudioPortStop(portNum=0x0)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b100]cellSpurs error: cellSpursShutdownTaskset(taskset_addr=0x31180980)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b0f4]cellSpurs error: cellSpursJoinTaskset(taskset_addr=0x31180980)
HLE: W PPU[1] Thread (CPUThread)[0x00e99070]cellAudio warning: cellAudioRemoveNotifyEventQueue(key=0x0)
HLE: W PPU[1] Thread (CPUThread)[0x00e99028]cellAudio warning: cellAudioPortClose(portNum=0x0)
HLE: W PPU[1] Thread (CPUThread)[0x00e99058]cellAudio warning: cellAudioQuit()
HLE: ! Audio ThreadAudio thread ended
HLE: W PPU[1] Thread (CPUThread)[0x0048fae0]sys_semaphore warning: sys_semaphore_create(sem_addr=0x311c3468, attr_addr=0xd000ff00, initial_count=0, max_count=65535)
HLE: ! PPU[1] Thread (CPUThread)[0x0048fae0]*** semaphore created [] (protocol=0x2): id = 149
HLE: E PPU[139] Thread (invitation_count)[0x009ee154]TODO: sceNpBasicGetMessageEntryCount
HLE: E PPU[139] Thread (invitation_count)[0x009ee10c]TODO: sceNpBasicGetFriendListEntryCount
HLE: E PPU[139] Thread (invitation_count)[0x009ee154]TODO: sceNpBasicGetMessageEntryCount
HLE: E PPU[139] Thread (invitation_count)[0x009ee10c]TODO: sceNpBasicGetFriendListEntryCount
HLE: W PPU[1] Thread (CPUThread)[0x0048f9e8]sys_semaphore warning: sys_semaphore_destroy(sem_id=149)
HLE: W PPU[1] Thread (CPUThread)[0x00eab124]sys_lwmutex warning: sys_lwmutex_destroy(lwmutex_addr=0x31182478)
HLE: W PPU[1] Thread (CPUThread)[0x00eab124]sys_lwmutex warning: sys_lwmutex_destroy(lwmutex_addr=0x311824a8)
HLE: W PPU[1] Thread (CPUThread)[0x00eab124]sys_lwmutex warning: sys_lwmutex_destroy(lwmutex_addr=0x311824d8)
HLE: W PPU[1] Thread (CPUThread)[0x00eab124]sys_lwmutex warning: sys_lwmutex_destroy(lwmutex_addr=0x31182508)
HLE: E PPU[1] Thread (CPUThread)[0x00e730e8]TODO: cellSysutilSetBgmPlaybackExtraParam
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_PAMF)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_VDEC_AVC)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_VPOST)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_DMUX_PAMF)
HLE: W PPU[1] Thread (CPUThread)[0x00e71010]cellSysmodule warning: cellSysmoduleLoadModule(CELL_SYSMODULE_SAIL)
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 150
HLE: W PPU[1] Thread (CPUThread)[0x00e6b04c]cellSpurs warning: _cellSpursEventFlagInitialize(spurs_addr=0x30103300, taskset_addr=0x0, eventFlag_addr=0x34d75500, flagClearMode=0, flagDirection=1)
HLE: E PPU[1] Thread (CPUThread)[0x00e6b07c]cellSpurs error: cellSpursEventFlagAttachLv2EventQueue(eventFlag_addr=0x34d75500)
HLE: W PPU[1] Thread (CPUThread)[0x000d3044]sys_semaphore warning: sys_semaphore_create(sem_addr=0x34daa5f0, attr_addr=0xd0010590, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x000d3044]*** semaphore created [] (protocol=0x2): id = 151
HLE: W PPU[1] Thread (CPUThread)[0x000d30c4]sys_semaphore warning: sys_semaphore_create(sem_addr=0x34dae6f0, attr_addr=0xd0010590, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x000d30c4]*** semaphore created [] (protocol=0x2): id = 152
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [] (flags=0x0, entry=0xa1b8f0): id = 153
HLE: W PPU[1] Thread (CPUThread)[0x00110e6c]sys_semaphore warning: sys_semaphore_create(sem_addr=0xb61bbc, attr_addr=0xd00105d0, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x00110e6c]*** semaphore created [] (protocol=0x2): id = 154
HLE: W PPU[1] Thread (CPUThread)[0x00110e8c]sys_semaphore warning: sys_semaphore_create(sem_addr=0xb61bc4, attr_addr=0xd00105d0, initial_count=0, max_count=1)
HLE: ! PPU[1] Thread (CPUThread)[0x00110e8c]*** semaphore created [] (protocol=0x2): id = 155
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [ThreadCollision] (flags=0x1, entry=0xa1f2f8): id = 156
HLE: W PPU[1] Thread (CPUThread)[0x00eab058]sys_lwmutex warning: *** lwmutex created [name] (attribute=0x11): sq_id = 157
HLE: W PPU[1] Thread (CPUThread)[0x003ddf8c]sys_semaphore warning: sys_semaphore_create(sem_addr=0x34e093d8, attr_addr=0xd00104f8, initial_count=0, max_count=16)
HLE: ! PPU[1] Thread (CPUThread)[0x003ddf8c]*** semaphore created [] (protocol=0x2): id = 158
PPU: ! PPU[1] Thread (CPUThread)[0x00eab028]*** New PPU Thread [PlayerProfile] (flags=0x0, entry=0xa3a138): id = 159
HLE: W PPU[159] Thread (PlayerProfile)[0x00e730f4]cellSysutil warning: cellSaveDataAutoLoad2(version=0, dirName_addr=0xd00e08e0, errDialog=0, setBuf=0xd00e08b8, funcList=0xa3a038, funcStat=0xa39ff0, funcFile=0xffffffff, container=887133280, userdata_addr=0x40)
HLE: W PPU[159] Thread (PlayerProfile)[0x00e730f4]cellSaveDataAutoLoad2: Couldn't find save entry (NPEB00445-AUTO)
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/composite.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/composite.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/composite.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/composite.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/multilayer.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/multilayer.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/multilayer.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/multilayer.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/simple.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/simple.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/simple.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/simple.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/bloom3.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/kawase_bloom.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/motion_blur.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/motion_blur.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/motion_blur.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/motion_blur.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/copy_video.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/copy_video.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/copy_video.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/copy_video.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/depthoffield.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/DepthOfField.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/depthoffield.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/DepthOfField.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/depthoffield.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/DepthOfField.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/depthoffield.shader.wzm" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/DepthOfField.shader" not found.
HLE: W PPU[1] Thread (CPUThread)[0x007143e8]sys_fs warning: cellFsStat: "/dev_hdd0/game/NPEB00445/USRDIR/data/art/dxshaders/shadowmap.shader.wzm" not found.
